id,price
0,6.876345035351774
1,6.906620404014691
2,8.247930011654693
3,6.750230355153476
4,7.763326018472909
5,8.537249380664292
6,6.433293233306499
7,8.470225410155763
8,7.794447431283129
9,7.575368733598293
10,7.1986645308846855
11,7.227191031684985
12,8.403096229376553
13,6.247946226953437
14,6.72398624498186
15,6.242947978210758
16,7.80652669348679
17,8.350844925561113
18,9.332903410029418
19,6.457664608789036
20,7.764690381128781
21,6.362307450900231
22,8.696036143498747
23,9.661916839630898
24,6.844317059357432
25,8.426318787349503
26,7.859501621368548
27,8.670439047881063
28,8.558505299928001
29,9.43019698375551
30,8.431404560349861
31,7.112833681844468
32,8.104144726646885
33,7.3862411889615585
34,7.568550551855459
35,7.511885966110767
36,8.280917751243463
37,8.760527184467687
38,6.320690851697968
39,6.111442565504594
40,6.591541277571615
41,8.058102192462556
42,6.344354505913718
43,8.43093782759879
44,7.362445085529398
45,9.26854956681375
46,8.178492536658826
47,8.845343545068877
48,8.675777652885492
49,6.685251105516556
50,6.917539519471724
51,6.528482842524913
52,9.08758134762249
53,8.993888949953837
54,7.703397967235772
55,8.286521565532382
56,8.78255435006217
57,8.008370927484957
58,6.844150960428988
59,8.448244543826702
60,8.41197776340234
61,9.436358497670149
62,6.982520789465925
63,8.375322556237048
64,8.581116926954786
65,6.700121547482027
66,7.421847015180316
67,9.191443913900374
68,7.562278289559106
69,9.754931491470547
70,8.846460242829663
71,6.757813391055576
72,7.808542598217827
73,6.4357551849650845
74,9.2616311536591
75,8.946434661230416
76,7.6202985702675425
77,6.490265310698079
78,9.303272522843974
79,7.452679192774942
80,9.271704734273618
81,8.299694544795267
82,7.1039700263515595
83,8.776110755322255
84,8.406416418934914
85,7.559180439174877
86,8.076977202968942
87,8.747362732503166
88,8.34427995468401
89,7.352897375308121
90,7.179966282801938
91,8.88787545948579
92,8.534228500325506
93,7.3304436295707385
94,6.282570372888005
95,9.465203011977398
96,8.324714651463946
97,6.7255834795526495
98,9.131931669544178
99,6.284223477951594
100,7.621422930847656
101,9.173313075335967
102,9.313984259710963
103,7.7005495827877475
104,8.927776792138467
105,7.965610192729843
106,6.779599823595301
107,8.585326453579057
108,7.481176376681728
109,9.095609775515674
110,9.526091764435844
111,7.675891768281756
112,6.69173172578952
113,6.1891131876900385
114,8.885450571097893
115,6.919995824786723
116,7.970940452260192
117,7.296956789996297
118,6.106241933654451
119,8.442050854153878
120,7.5538948048568155
121,8.917730718201966
122,8.813588598166131
123,6.832994984842517
124,7.070274586749322
125,8.905463787612161
126,6.590588095001862
127,8.540986917091523
128,7.019417545236918
129,8.661091540758388
130,8.40558439965081
131,8.944038341330193
132,8.10398581656748
133,9.581435218547188
134,6.860814797315296
135,9.1340828044914
136,7.277590773980099
137,8.804604187187431
138,6.8605353674063645
139,6.053663215328637
140,9.584995030567526
141,8.45968705012549
142,6.731646921243196
143,8.204584871017495
144,8.427288120960236
145,9.186631322405873
146,7.821678304513166
147,6.7396846741103085
