id,price
0,6.721443796993725
1,6.848705300022887
2,8.338403909288507
3,6.827001271536339
4,7.419779888384799
5,8.455536909325703
6,6.405358755088385
7,8.433358174102032
8,7.969619706866683
9,7.364833221337936
10,6.906082133879772
11,6.879755987370378
12,8.263247644114303
13,6.623546738574921
14,6.528571386384183
15,6.3542492975197025
16,7.95512963761605
17,8.440265057945163
18,8.479721463035528
19,6.924866978066897
20,7.89347878856193
21,6.668213582570451
22,8.472682454807117
23,9.698089259148764
24,6.635850428744821
25,8.328350661060476
26,8.24667499803851
27,8.61423040078247
28,8.494422410574682
29,9.360557373439663
30,8.333702424799501
31,7.3885863787641215
32,7.9450340031049755
33,7.380496875862976
34,7.405080045032858
35,7.380890094618583
36,8.146660612492298
37,8.500349657271027
38,6.510280135402613
39,6.243181084294051
40,7.2122061329888005
41,8.635381356374287
42,6.254842707602442
43,8.4893905623937
44,7.357788524176951
45,8.63164415280906
46,8.280187713090239
47,8.47499312618857
48,8.455084329064283
49,6.527178589537462
50,6.813726679166067
51,6.700469268442586
52,8.741896812389056
53,9.190779583024021
54,7.5491047516572225
55,8.462752488034614
56,9.14740663009064
57,8.2612108683215
58,6.780722918267013
59,8.337491418179438
60,8.404807134314014
61,9.096364108453397
62,7.322822951594249
63,8.434883982629017
64,8.097627800046476
65,6.59821934822141
66,7.453308022244547
67,9.175516598226736
68,7.428403344113717
69,9.712241957628674
70,8.529485644698923
71,6.612858462684324
72,7.952459691810911
73,6.798927825433331
74,8.479788358667081
75,8.518683892097991
76,7.887563381376098
77,6.815305556243096
78,9.167635185180767
79,7.384319684135781
80,8.492871496596159
81,8.547663491042083
82,7.410024626991166
83,8.752429938711177
84,8.49195468914702
85,7.420446416800277
86,8.141438042377715
87,8.468155705135242
88,8.480208787712625
89,6.901327607939281
90,7.364082892761997
91,8.488682998850134
92,8.44330122686289
93,7.421388856899022
94,6.149087992433252
95,9.150225768672176
96,8.451632226526783
97,6.562694427118406
98,9.128680322196116
99,6.562667094144791
100,7.763982349983883
101,8.568051571472292
102,8.50832888153461
103,7.313089243368272
104,8.593690694406993
105,7.906793452241048
106,6.8916010327015105
107,8.46122113238156
108,7.915960280228076
109,8.430197143498312
110,9.437337090328626
111,7.3832932667405595
112,6.712219353188395
113,6.672980700248141
114,8.733772471152989
115,6.603833981156661
116,7.964944556608475
117,7.3318498825619915
118,6.641690991449264
119,8.716426368255517
120,7.380703206928042
121,8.471648393527321
122,8.482704807937864
123,6.73867789906302
124,7.399970801868377
125,9.009384496512233
126,6.624292249080423
127,8.680032321114743
128,7.329762182705033
129,8.675698164520586
130,8.489546087928193
131,8.480930770043537
132,8.06615815868207
133,9.120663435907826
134,6.6238531528722175
135,9.169852959198819
136,7.330830847227776
137,8.421480465895506
138,6.734175601996722
139,6.470418476681693
140,9.663906473975212
141,8.27630841664356
142,6.756675573897673
143,8.328190073887122
144,7.9343314381721095
145,8.940269866700255
146,8.031011160183414
147,6.525438228044604
148,7.413804059831802
149,7.833775987804776
150,7.83382085407999
151,6.523765724133471
152,7.3920355051574616
153,7.552185509612708
154,7.965772885238994
155,7.347363243435965
156,9.145190474624366
157,8.469133917690323
158,6.538307275784007
159,8.077259807607433
160,7.353338306128537
161,8.305129634396996
162,8.769670074186037
163,6.723999327939389
164,6.6845720844920145
165,7.119664720081853
166,8.510827661025594
167,7.3977853436190095
168,6.696247297599797
169,6.683971313769075
170,7.535028541457735
171,8.499273423747548
172,8.47668212742507
173,8.47599445668818
174,7.823799588077624
175,6.749479407434267
176,6.581428785783093
177,8.012750237565934
178,6.861490176052193
179,7.397479556927562
180,8.433358174102032
181,7.853786083572945
182,7.279413720938722
183,7.953844192766796
184,6.793834750858256
185,6.567561149038205
186,9.186886988336108
187,7.85257454684282
