id,price
0,6.865608782140901
1,6.909610307299553
2,8.25947934590271
3,6.712066896357462
4,7.775773650975097
5,8.514538977637715
6,6.431677408015113
7,8.485670833628369
8,7.805106395918893
9,7.571260567491366
10,7.2120422173485155
11,7.22153663265773
12,8.389118650077572
13,6.220398805378545
14,6.718051753512347
15,6.2089635959230405
16,7.793905002415847
17,8.328789533925981
18,9.337064572548096
19,6.444708931731009
20,7.748397381851263
21,6.367850795708621
22,8.705066341463594
23,9.629165106675108
24,6.884847494861742
25,8.456470591134183
26,7.860229673770728
27,8.645818246047298
28,8.527233086124902
29,9.447255936252628
30,8.427452576185706
31,7.128376190093098
32,8.103661197881474
33,7.3926956403871635
34,7.579790050627088
35,7.499698669491655
36,8.287614855594263
37,8.778883719616553
38,6.317153288971739
39,6.069190283885062
40,6.6513960084430215
41,8.017820959529416
42,6.359251567275944
43,8.402109713608912
44,7.378110022059921
45,9.295487673541473
46,8.160825983003956
47,8.837140216084595
48,8.673554692695808
49,6.694790375523577
50,6.896785044767838
51,6.5192277596645125
52,9.089456468012713
53,8.990074901403958
54,7.6916533707291785
55,8.308280632463228
56,8.790466359483709
57,8.017127357184197
58,6.8235081334797805
59,8.444145245209853
60,8.393163970579684
61,9.436484397437594
62,7.0191009084946785
63,8.379745910022008
64,8.579498814627007
65,6.706034574437324
66,7.413988976773098
67,9.168071937960924
68,7.564306696552824
69,9.778696828580587
70,8.860997540924561
71,6.752079710396861
72,7.826036384033554
73,6.464161698764068
74,9.264580802012368
75,8.938481957947527
76,7.626263831029643
77,6.482932979921019
78,9.320219932008175
79,7.467523127880875
80,9.283804058506297
81,8.324428825932085
82,7.102055476481246
83,8.721855028705532
84,8.382467973643466
85,7.567653997958316
86,8.064179908725597
87,8.715219028722387
88,8.365364661384255
89,7.310861463112253
90,7.214412816047645
91,8.874327321151235
92,8.532643210170441
93,7.277919156964352
94,6.278048277524644
95,9.430855796157816
96,8.33602258181475
97,6.726584948328432
98,9.154213442557811
99,6.307794889943257
100,7.61624670930536
101,9.150318143644796
102,9.339282056262203
103,7.718042240130645
104,8.930503347325773
105,7.952735395013233
106,6.786232884672401
107,8.611269613146888
108,7.493209527561402
109,9.100387665942591
110,9.484855265042963
111,7.685680941244959
112,6.7093763578347305
113,6.1952663774514765
114,8.889936619029786
115,6.910482125924579
116,7.984490969431722
117,7.3103923937843875
118,6.103349871758696
119,8.430491857270214
120,7.558833235339018
121,8.904580098211826
122,8.807650370232901
123,6.846752390133673
124,7.062749205215561
125,8.922600430218846
126,6.611132296997943
127,8.518407261930241
128,7.030842338068508
129,8.660394388058206
130,8.387280799934436
131,8.935315238907963
132,8.104248237134467
133,9.592183373172293
134,6.8528388791118875
135,9.125344461431775
136,7.244579221964345
137,8.822839495145974
138,6.8324919298603355
139,6.064605993509589
140,9.584381436393967
141,8.408692794319116
142,6.728934979899718
143,8.223248727394607
144,8.40450772020205
145,9.167004745763492
146,7.820074054390174
147,6.7586595914295575
148,7.51090169447065
149,7.809125785192228
150,7.71376625241369
151,6.905037463486313
152,7.535133068989718
153,7.4228102385282995
154,7.982247444828746
155,7.264337367852902
156,9.439075878417944
